gt,generated,psnr,ssim,lpips,loe
10111_00_30s.ARW,test_10111_09_0.1s.png,26.224282660051315,0.6834019,0.43623608350753784,820.3768
10116_00_30s.ARW,test_10116_00_0.1s.png,23.74130282742753,0.66681975,0.5192533731460571,189.8124
10116_00_30s.ARW,test_10116_01_0.1s.png,23.705295841854152,0.66707534,0.5185855031013489,194.5436
10116_00_30s.ARW,test_10116_02_0.1s.png,23.78787098497069,0.668569,0.516897976398468,194.1668
10116_00_30s.ARW,test_10116_03_0.1s.png,23.75419602722575,0.6667195,0.5189515352249146,192.9792
10116_00_30s.ARW,test_10116_04_0.1s.png,23.756901760596037,0.666378,0.517853319644928,190.732
10116_00_30s.ARW,test_10116_05_0.1s.png,23.755973806367415,0.6682007,0.5191575884819031,186.084
10116_00_30s.ARW,test_10116_06_0.1s.png,23.749657090688572,0.66964054,0.5166429281234741,190.0948
10116_00_30s.ARW,test_10116_07_0.1s.png,23.716484699934817,0.66839,0.51783287525177,193.5348
10116_00_30s.ARW,test_10116_08_0.1s.png,23.74775922485989,0.6693545,0.5158023834228516,193.4312
10116_00_30s.ARW,test_10116_09_0.1s.png,23.7449160544168,0.6686513,0.5177291035652161,190.3
10125_00_30s.ARW,test_10125_00_0.1s.png,24.64281086353491,0.79121226,0.45533889532089233,128.4632
10125_00_30s.ARW,test_10125_01_0.1s.png,24.58300941863666,0.78960204,0.45531654357910156,132.9776
10125_00_30s.ARW,test_10125_02_0.1s.png,24.6110725884208,0.7899366,0.4557465612888336,128.8968
10125_00_30s.ARW,test_10125_03_0.1s.png,24.637256502882533,0.7905607,0.455669105052948,128.0704
10125_00_30s.ARW,test_10125_04_0.1s.png,24.57538055530414,0.7897959,0.45515677332878113,132.232
10125_00_30s.ARW,test_10125_05_0.1s.png,24.615956123215486,0.79010755,0.4576597809791565,127.6576
10125_00_30s.ARW,test_10125_06_0.1s.png,24.604082099087293,0.79033285,0.45648157596588135,131.5824
10125_00_30s.ARW,test_10125_07_0.1s.png,24.60587355418359,0.79003763,0.4555690884590149,130.8272
10125_00_30s.ARW,test_10125_08_0.1s.png,24.63043719038626,0.7906496,0.45550623536109924,135.7088
10125_00_30s.ARW,test_10125_09_0.1s.png,24.60551248902926,0.79022866,0.4567492604255676,132.17
10126_00_30s.ARW,test_10126_00_0.1s.png,27.233290019922173,0.8287037,0.3931727111339569,169.2088
10126_00_30s.ARW,test_10126_01_0.1s.png,27.255540028308104,0.82934874,0.39374786615371704,167.1792
10126_00_30s.ARW,test_10126_02_0.1s.png,27.313974653790893,0.8294835,0.394259512424469,163.262
10126_00_30s.ARW,test_10126_03_0.1s.png,27.23694370663464,0.82831794,0.3938981592655182,183.2132
10126_00_30s.ARW,test_10126_04_0.1s.png,27.23637437403,0.82832384,0.39479634165763855,170.8488
10126_00_30s.ARW,test_10126_05_0.1s.png,27.26161624083947,0.8297419,0.39353764057159424,172.428
10126_00_30s.ARW,test_10126_06_0.1s.png,27.299048890973637,0.8295768,0.39358729124069214,170.5368
10126_00_30s.ARW,test_10126_07_0.1s.png,27.260861013908887,0.8291692,0.3942391872406006,166.5312
10126_00_30s.ARW,test_10126_08_0.1s.png,27.275128750943544,0.8290705,0.3946940302848816,179.0928
10126_00_30s.ARW,test_10126_09_0.1s.png,27.299156334269455,0.8301566,0.3943473994731903,172.0752
10139_00_30s.ARW,test_10139_00_0.1s.png,26.914444376444166,0.73770547,0.44192296266555786,307.4288
10139_00_30s.ARW,test_10139_01_0.1s.png,26.929044773182728,0.7363401,0.4422505497932434,303.4312
10139_00_30s.ARW,test_10139_02_0.1s.png,26.961217019236123,0.73722553,0.44116419553756714,301.692
10139_00_30s.ARW,test_10139_03_0.1s.png,26.99725258585328,0.7380748,0.4425351023674011,291.436
10139_00_30s.ARW,test_10139_04_0.1s.png,27.003112463484214,0.73601604,0.4425949156284332,304.968
10139_00_30s.ARW,test_10139_05_0.1s.png,26.960628793874054,0.7371359,0.44309574365615845,309.996
10139_00_30s.ARW,test_10139_06_0.1s.png,27.009344120440044,0.73721313,0.44262510538101196,315.184
10139_00_30s.ARW,test_10139_07_0.1s.png,26.984184639912225,0.73713684,0.44395339488983154,297.8656
10139_00_30s.ARW,test_10139_08_0.1s.png,26.99636310074212,0.7368329,0.4414623975753784,292.3408
10139_00_30s.ARW,test_10139_09_0.1s.png,27.00049360305873,0.735979,0.44440758228302,294.2168
10140_00_30s.ARW,test_10140_00_0.1s.png,27.482802955470923,0.70709944,0.27506697177886963,562.5588
10140_00_30s.ARW,test_10140_01_0.1s.png,27.46638613056644,0.70617294,0.27669769525527954,547.4208
10140_00_30s.ARW,test_10140_02_0.1s.png,27.279733649135103,0.70257425,0.275327205657959,553.8328
10140_00_30s.ARW,test_10140_03_0.1s.png,27.524611204982516,0.705679,0.27582424879074097,552.4216
10140_00_30s.ARW,test_10140_04_0.1s.png,27.544166743799302,0.7072614,0.2756609320640564,549.1748
10140_00_30s.ARW,test_10140_05_0.1s.png,27.535527224539784,0.70924544,0.2758391499519348,559.2928
10140_00_30s.ARW,test_10140_06_0.1s.png,27.47087095578408,0.70394427,0.2775689661502838,557.474
10140_00_30s.ARW,test_10140_07_0.1s.png,27.536889275334104,0.7081919,0.27400681376457214,562.07
10140_00_30s.ARW,test_10140_08_0.1s.png,27.491855284625647,0.7077751,0.27576860785484314,561.6
10140_00_30s.ARW,test_10140_09_0.1s.png,27.54628621776782,0.7104276,0.27550819516181946,563.1856
10162_00_30s.ARW,test_10162_00_0.1s.png,25.349341163983496,0.773469,0.4332503080368042,249.2352
10162_00_30s.ARW,test_10162_01_0.1s.png,25.38124150931047,0.7735724,0.43457067012786865,230.22
10162_00_30s.ARW,test_10162_02_0.1s.png,25.380144247605458,0.77369356,0.43514546751976013,232.8976
10162_00_30s.ARW,test_10162_03_0.1s.png,25.404879639588955,0.7748745,0.43513813614845276,240.952
10162_00_30s.ARW,test_10162_04_0.1s.png,25.45826948585397,0.7767577,0.4349075257778168,251.9344
10162_00_30s.ARW,test_10162_05_0.1s.png,25.42656018720468,0.7753319,0.43428611755371094,240.048
10162_00_30s.ARW,test_10162_06_0.1s.png,25.343966191893973,0.77306885,0.4359953701496124,244.5824
10162_00_30s.ARW,test_10162_07_0.1s.png,25.42423311833431,0.77600497,0.4354023039340973,237.9448
10162_00_30s.ARW,test_10162_08_0.1s.png,25.389742440135223,0.77431947,0.43570825457572937,252.5432
10162_00_30s.ARW,test_10162_09_0.1s.png,25.31403410659197,0.77180344,0.4345836639404297,240.5096
10163_00_30s.ARW,test_10163_00_0.1s.png,28.195112825773492,0.82872504,0.3280527591705322,232.3672
10163_00_30s.ARW,test_10163_01_0.1s.png,28.15862389230563,0.8281556,0.3281938135623932,236.648
10163_00_30s.ARW,test_10163_02_0.1s.png,28.346317023014628,0.83123165,0.3277261555194855,224.6992
10163_00_30s.ARW,test_10163_03_0.1s.png,28.573051858761637,0.83516616,0.3313963711261749,213.5776
10163_00_30s.ARW,test_10163_04_0.1s.png,28.49038862492613,0.8348985,0.3313000202178955,224.952
10163_00_30s.ARW,test_10163_05_0.1s.png,28.287909894345397,0.83274287,0.3330639898777008,222.7592
10163_00_30s.ARW,test_10163_06_0.1s.png,27.9879708840583,0.83005553,0.3330574929714203,226.892
10163_00_30s.ARW,test_10163_07_0.1s.png,27.556095099271694,0.8262846,0.3342323899269104,225.5608
10163_00_30s.ARW,test_10163_08_0.1s.png,27.111070914480795,0.8230879,0.33616000413894653,220.044
10163_00_30s.ARW,test_10163_09_0.1s.png,26.728616955544553,0.81999683,0.33668890595436096,219.4088
10167_00_30s.ARW,test_10167_00_0.1s.png,24.778704530940338,0.7104985,0.4283217191696167,157.0416
10167_00_30s.ARW,test_10167_01_0.1s.png,24.750059913762733,0.7102255,0.42776817083358765,157.9424
10167_00_30s.ARW,test_10167_02_0.1s.png,24.733714626403778,0.7098279,0.4266735315322876,157.7112
10167_00_30s.ARW,test_10167_03_0.1s.png,24.767124006338285,0.7099142,0.4282146096229553,156.1228
10167_00_30s.ARW,test_10167_04_0.1s.png,24.7505408579447,0.7096806,0.4273803234100342,152.2768
10167_00_30s.ARW,test_10167_05_0.1s.png,24.761179767363053,0.7095881,0.4286971092224121,153.7596
10167_00_30s.ARW,test_10167_06_0.1s.png,24.74684611376819,0.7100583,0.4280465543270111,162.5528
10167_00_30s.ARW,test_10167_07_0.1s.png,24.758313416331333,0.70996493,0.4286373257637024,158.0256
10167_00_30s.ARW,test_10167_08_0.1s.png,24.769641957768474,0.710252,0.42720070481300354,155.3392
10167_00_30s.ARW,test_10167_09_0.1s.png,24.73180715843059,0.7090526,0.42755991220474243,152.908
10170_00_30s.ARW,test_10170_00_0.1s.png,25.049497704141302,0.8028324,0.4325297474861145,168.4192
10170_00_30s.ARW,test_10170_01_0.1s.png,25.126668553143702,0.80493015,0.43049368262290955,173.3264
10170_00_30s.ARW,test_10170_02_0.1s.png,25.045114852113684,0.8028948,0.43246325850486755,169.1572
10170_00_30s.ARW,test_10170_03_0.1s.png,24.093379510595383,0.77123517,0.44512760639190674,169.1512
10170_00_30s.ARW,test_10170_04_0.1s.png,25.088505826085537,0.8040684,0.43186724185943604,171.6912
10170_00_30s.ARW,test_10170_05_0.1s.png,25.087938745779745,0.80411863,0.4309697151184082,173.1536
10170_00_30s.ARW,test_10170_06_0.1s.png,25.02928087262173,0.8028068,0.43253231048583984,170.3112
10170_00_30s.ARW,test_10170_07_0.1s.png,25.01770443790306,0.80188435,0.4325467050075531,167.6236
10170_00_30s.ARW,test_10170_08_0.1s.png,25.081989319511806,0.80410355,0.4308449327945709,171.038
10170_00_30s.ARW,test_10170_09_0.1s.png,25.04413384697262,0.80258626,0.4315001368522644,172.0168
10176_00_30s.ARW,test_10176_00_0.1s.png,26.173141909464135,0.81301874,0.37688419222831726,204.5564
10176_00_30s.ARW,test_10176_01_0.1s.png,26.174022460985963,0.8131011,0.37556785345077515,202.0216
10176_00_30s.ARW,test_10176_02_0.1s.png,26.063807193482624,0.8121889,0.37672093510627747,199.4736
10176_00_30s.ARW,test_10176_03_0.1s.png,26.14740916330672,0.81297034,0.37659192085266113,197.7012
10176_00_30s.ARW,test_10176_04_0.1s.png,25.037621896276512,0.8115279,0.37683555483818054,201.5224
10176_00_30s.ARW,test_10176_05_0.1s.png,24.99699324796164,0.81066567,0.37941786646842957,201.6296
10176_00_30s.ARW,test_10176_06_0.1s.png,24.944366399747977,0.80932444,0.3794296681880951,184.5328
10176_00_30s.ARW,test_10176_07_0.1s.png,24.975093382933,0.81032413,0.3766695559024811,196.512
10176_00_30s.ARW,test_10176_08_0.1s.png,25.02276257144556,0.8106394,0.3781887888908386,198.168
10178_00_10s.ARW,test_10178_00_0.033s.png,26.47873724663995,0.77983713,0.5728705525398254,245.3
10178_00_10s.ARW,test_10178_00_0.04s.png,27.073463044160007,0.8011108,0.5394738912582397,201.1868
10178_00_10s.ARW,test_10178_00_0.1s.png,27.895429578170795,0.86281925,0.40598630905151367,124.3904
10178_00_10s.ARW,test_10178_01_0.033s.png,26.399485563977198,0.7788901,0.5740731358528137,239.7216
10178_00_10s.ARW,test_10178_01_0.04s.png,27.126224752925193,0.8028045,0.5333041548728943,206.4248
10178_00_10s.ARW,test_10178_01_0.1s.png,27.898429749377524,0.86283284,0.40555351972579956,125.9468
10178_00_10s.ARW,test_10178_02_0.04s.png,26.932063852615435,0.8009756,0.5370513200759888,199.708
10178_00_10s.ARW,test_10178_03_0.04s.png,26.94581683217816,0.8004239,0.5397418737411499,220.7008
10178_00_10s.ARW,test_10178_04_0.04s.png,27.066224855400556,0.8017561,0.536877453327179,202.4992
10178_00_10s.ARW,test_10178_05_0.04s.png,27.26990011864381,0.8029909,0.5341721177101135,206.3848
10178_00_10s.ARW,test_10178_06_0.04s.png,27.185760266407893,0.8019867,0.5368955135345459,218.6632
10178_00_10s.ARW,test_10178_07_0.04s.png,27.073043078030086,0.8014078,0.537409782409668,197.8712
10178_00_10s.ARW,test_10178_08_0.04s.png,27.089487530100087,0.8022631,0.5364062786102295,210.7896
10178_00_10s.ARW,test_10178_09_0.04s.png,27.173266760438825,0.8026754,0.5373563170433044,203.2432
10185_00_10s.ARW,test_10185_00_0.033s.png,21.738780729115064,0.45853075,0.8099088072776794,289.368
10185_00_10s.ARW,test_10185_00_0.04s.png,22.215110987653162,0.47608885,0.7920686602592468,249.818
10185_00_10s.ARW,test_10185_00_0.1s.png,23.328580561319345,0.54685825,0.7197387218475342,154.9092
10185_00_10s.ARW,test_10185_01_0.033s.png,21.731167187408698,0.4573295,0.8095784187316895,283.4584
10185_00_10s.ARW,test_10185_01_0.04s.png,22.200995505103542,0.47606674,0.7925547361373901,248.58
10185_00_10s.ARW,test_10185_01_0.1s.png,23.28717743205656,0.5466439,0.7204206585884094,155.7128
10185_00_10s.ARW,test_10185_02_0.04s.png,22.183904162434096,0.47467875,0.7927237749099731,246.07
10185_00_10s.ARW,test_10185_03_0.04s.png,22.21608361484234,0.47523713,0.7906538248062134,245.6176
10185_00_10s.ARW,test_10185_04_0.04s.png,22.20512999277215,0.47650337,0.790554940700531,248.9388
10185_00_10s.ARW,test_10185_05_0.04s.png,22.203243677275037,0.47651848,0.7893128991127014,245.8744
10185_00_10s.ARW,test_10185_06_0.04s.png,22.181609677076565,0.47531974,0.7910582423210144,250.6496
10185_00_10s.ARW,test_10185_07_0.04s.png,22.18551064057356,0.47549248,0.7925204634666443,244.0464
10185_00_10s.ARW,test_10185_08_0.04s.png,22.201936176346532,0.47595835,0.7893790602684021,248.5256
10185_00_10s.ARW,test_10185_09_0.04s.png,22.20688866774852,0.47631148,0.7908035516738892,247.8608
10185_00_10s.ARW,test_10185_10_0.04s.png,22.19265644381728,0.47553506,0.7917193174362183,248.8656
10185_00_10s.ARW,test_10185_11_0.04s.png,22.201842946402657,0.47619593,0.7889295220375061,248.1828
10185_00_10s.ARW,test_10185_12_0.04s.png,22.196950799915047,0.47569242,0.7915076613426208,250.9408
10185_00_10s.ARW,test_10185_13_0.04s.png,22.205752722606785,0.47705695,0.7918382287025452,247.5792
10185_00_10s.ARW,test_10185_14_0.04s.png,22.195718167562664,0.4751155,0.7917342185974121,248.0912
10187_00_10s.ARW,test_10187_00_0.033s.png,25.861225296996828,0.45528755,0.7274755239486694,811.6208
10187_00_10s.ARW,test_10187_00_0.04s.png,26.660017667918403,0.46702743,0.7200043201446533,770.2316
10187_00_10s.ARW,test_10187_00_0.1s.png,28.139471601229896,0.50509125,0.7050870060920715,837.0948
10187_00_10s.ARW,test_10187_01_0.033s.png,25.632479894896623,0.45064282,0.7293470501899719,781.652
10187_00_10s.ARW,test_10187_01_0.04s.png,26.533059567109298,0.46564078,0.719777524471283,787.4916
10187_00_10s.ARW,test_10187_01_0.1s.png,28.10641058778156,0.50499815,0.7029958963394165,831.7524
10187_00_10s.ARW,test_10187_02_0.04s.png,26.60626802377505,0.4657476,0.7254472970962524,793.6648
10187_00_10s.ARW,test_10187_03_0.04s.png,26.59596060661105,0.46557924,0.7224676609039307,816.3512
10187_00_10s.ARW,test_10187_04_0.04s.png,26.49545995464387,0.4647434,0.7233577370643616,764.2304
10187_00_10s.ARW,test_10187_05_0.04s.png,26.700708648803687,0.46786654,0.7208688259124756,778.6564
10187_00_10s.ARW,test_10187_06_0.04s.png,26.55245719240774,0.466352,0.7177824974060059,742.4144
10187_00_10s.ARW,test_10187_07_0.04s.png,26.618607775374365,0.46539187,0.7218555808067322,787.2912
10187_00_10s.ARW,test_10187_08_0.04s.png,26.480728539674633,0.46372357,0.721592366695404,787.1352
10187_00_10s.ARW,test_10187_09_0.04s.png,26.5788866852855,0.46771803,0.715911865234375,781.616
10191_00_10s.ARW,test_10191_00_0.033s.png,24.573769702231342,0.48678985,0.8242254853248596,320.9988
10191_00_10s.ARW,test_10191_00_0.04s.png,25.044018774590157,0.49967504,0.8088752627372742,289.612
10191_00_10s.ARW,test_10191_00_0.1s.png,26.561914682902742,0.54265684,0.7753488421440125,190.9748
10191_00_10s.ARW,test_10191_01_0.033s.png,24.589995791382506,0.48627627,0.8224200010299683,317.5312
10191_00_10s.ARW,test_10191_01_0.04s.png,25.052318701795922,0.50077,0.8076448440551758,285.588
10191_00_10s.ARW,test_10191_01_0.1s.png,26.5765139707667,0.54278356,0.774658739566803,190.6428
10191_00_10s.ARW,test_10191_02_0.04s.png,25.052960885556843,0.5000158,0.8086285591125488,285.5128
10191_00_10s.ARW,test_10191_03_0.04s.png,25.01389734570199,0.4995818,0.8074834942817688,284.736
10191_00_10s.ARW,test_10191_04_0.04s.png,25.09083892147276,0.5011452,0.8059625029563904,288.1832
10191_00_10s.ARW,test_10191_05_0.04s.png,25.080649082374737,0.5008237,0.809624433517456,287.6512
10191_00_10s.ARW,test_10191_06_0.04s.png,25.072716939454335,0.4999124,0.8103770017623901,282.8968
10191_00_10s.ARW,test_10191_07_0.04s.png,25.055251842350437,0.50022775,0.8095077276229858,289.2048
10191_00_10s.ARW,test_10191_08_0.04s.png,24.974560293142748,0.5003215,0.807121217250824,278.8964
10191_00_10s.ARW,test_10191_09_0.04s.png,25.05604047466,0.5011282,0.8080580234527588,283.3152
10192_00_10s.ARW,test_10192_00_0.033s.png,24.598006020161183,0.7391947,0.6885730624198914,138.7064
10192_00_10s.ARW,test_10192_00_0.04s.png,26.31839676056557,0.7555063,0.6711364984512329,119.2344
10192_00_10s.ARW,test_10192_00_0.1s.png,28.86492901483574,0.80910784,0.5826674103736877,95.7232
10192_00_10s.ARW,test_10192_01_0.033s.png,24.556948342323807,0.7391767,0.6905975937843323,139.2488
10192_00_10s.ARW,test_10192_01_0.04s.png,26.325270302519442,0.75539756,0.6698265671730042,119.7772
10192_00_10s.ARW,test_10192_01_0.1s.png,28.857324969040498,0.80877,0.5825111865997314,95.4528
10192_00_10s.ARW,test_10192_02_0.04s.png,26.28342414457828,0.75514936,0.6696017384529114,118.6696
10192_00_10s.ARW,test_10192_03_0.04s.png,26.321699722060306,0.75524044,0.6724356412887573,118.2696
10192_00_10s.ARW,test_10192_04_0.04s.png,26.297912239927793,0.7554374,0.6688228249549866,118.1896
10192_00_10s.ARW,test_10192_05_0.04s.png,26.371532486853376,0.7554331,0.6701322793960571,117.676
10192_00_10s.ARW,test_10192_06_0.04s.png,26.381968916974653,0.7553437,0.671723484992981,119.7116
10192_00_10s.ARW,test_10192_07_0.04s.png,26.35286294391179,0.755367,0.667954683303833,119.6916
10192_00_10s.ARW,test_10192_08_0.04s.png,26.410302074812392,0.75521153,0.668747067451477,121.7744
10192_00_10s.ARW,test_10192_09_0.04s.png,26.360573980393298,0.754965,0.6705573797225952,120.5112
10192_00_10s.ARW,test_10192_10_0.04s.png,26.386394933119114,0.7554908,0.6709372997283936,119.1656
10193_00_10s.ARW,test_10193_00_0.033s.png,26.90526866584773,0.6869356,0.5822160243988037,568.4
10193_00_10s.ARW,test_10193_00_0.04s.png,27.913944556120743,0.7139452,0.5552747845649719,528.7188
10193_00_10s.ARW,test_10193_00_0.1s.png,29.38382672709035,0.7925031,0.4586327373981476,315.4136
10193_00_10s.ARW,test_10193_01_0.033s.png,27.04876049969421,0.685589,0.5850726366043091,598.1304
10193_00_10s.ARW,test_10193_01_0.04s.png,28.02380970589047,0.7163961,0.5466853976249695,527.9388
10193_00_10s.ARW,test_10193_01_0.1s.png,29.33498593119708,0.7913223,0.45986101031303406,321.296
10193_00_10s.ARW,test_10193_02_0.04s.png,27.9051239003335,0.7132831,0.5564252138137817,535.1248
10193_00_10s.ARW,test_10193_03_0.04s.png,27.768417069568535,0.7101242,0.5592291355133057,529.4416
10193_00_10s.ARW,test_10193_04_0.04s.png,27.76521218639521,0.7091801,0.5642717480659485,529.2864
10193_00_10s.ARW,test_10193_05_0.04s.png,27.91954288174045,0.7141295,0.5571150779724121,497.648
10193_00_10s.ARW,test_10193_06_0.04s.png,28.0259717620927,0.7169087,0.5521577596664429,506.7312
10193_00_10s.ARW,test_10193_07_0.04s.png,28.00840451435409,0.7150781,0.5544500350952148,513.308
10193_00_10s.ARW,test_10193_08_0.04s.png,27.99228888131859,0.71665114,0.5509709715843201,505.7272
10193_00_10s.ARW,test_10193_09_0.04s.png,27.900952149484162,0.71602815,0.5518747568130493,513.5208
10198_00_10s.ARW,test_10198_00_0.033s.png,17.04348919251542,0.23814984,0.9620000123977661,993.3688
10198_00_10s.ARW,test_10198_00_0.04s.png,18.06362513234297,0.2595094,0.9504541754722595,916.856
10198_00_10s.ARW,test_10198_00_0.1s.png,20.763957599274733,0.32502708,0.8904034495353699,602.56
10198_00_10s.ARW,test_10198_01_0.033s.png,17.111255361362424,0.23725295,0.961408793926239,968.6044
10198_00_10s.ARW,test_10198_01_0.04s.png,17.931914092172274,0.25862065,0.9524444341659546,926.508
10198_00_10s.ARW,test_10198_01_0.1s.png,20.86079960812794,0.3258312,0.8894633650779724,606.4808
10198_00_10s.ARW,test_10198_02_0.04s.png,18.103632725217352,0.2602705,0.9570325016975403,895.8768
10198_00_10s.ARW,test_10198_03_0.04s.png,17.97668676460723,0.25866276,0.9506300687789917,910.4888
10198_00_10s.ARW,test_10198_04_0.04s.png,17.99442136118807,0.25908527,0.9519805312156677,887.4884
10198_00_10s.ARW,test_10198_05_0.04s.png,18.137284326822332,0.2589104,0.9489870667457581,899.7464
10198_00_10s.ARW,test_10198_06_0.04s.png,18.08999938203854,0.2595342,0.9525473713874817,914.2792
10198_00_10s.ARW,test_10198_07_0.04s.png,18.054831430256417,0.25979677,0.9518595337867737,937.2492
10198_00_10s.ARW,test_10198_08_0.04s.png,18.06459335668566,0.25872588,0.9518815279006958,901.928
10198_00_10s.ARW,test_10198_09_0.04s.png,18.02665776493365,0.25939038,0.9536229372024536,911.1536
10199_00_10s.ARW,test_10199_00_0.033s.png,22.196696636911053,0.55521494,0.7775626182556152,394.9824
10199_00_10s.ARW,test_10199_00_0.04s.png,22.998020576297638,0.57703155,0.7576359510421753,360.1016
10199_00_10s.ARW,test_10199_00_0.1s.png,24.084311954683002,0.6380244,0.687291145324707,234.6464
10199_00_10s.ARW,test_10199_01_0.033s.png,22.146387169283305,0.5549193,0.7767434120178223,400.7568
10199_00_10s.ARW,test_10199_01_0.04s.png,22.98615276857469,0.5758856,0.7564199566841125,350.6136
10199_00_10s.ARW,test_10199_01_0.1s.png,24.07547892665701,0.6380128,0.6881515979766846,230.416
10199_00_10s.ARW,test_10199_02_0.04s.png,23.019085101314065,0.57622504,0.7558834552764893,351.7712
10199_00_10s.ARW,test_10199_03_0.04s.png,22.98290588332829,0.5751846,0.756525456905365,358.772
10199_00_10s.ARW,test_10199_04_0.04s.png,22.972232418335317,0.57648236,0.7552484273910522,357.8568
10199_00_10s.ARW,test_10199_05_0.04s.png,23.048171523397713,0.5771139,0.7577247023582458,357.2184
10199_00_10s.ARW,test_10199_06_0.04s.png,23.06786047285594,0.5766699,0.7568243741989136,354.2836
10199_00_10s.ARW,test_10199_07_0.04s.png,22.99849552741097,0.57588696,0.7565671801567078,359.9088
10199_00_10s.ARW,test_10199_08_0.04s.png,22.97559576038145,0.57517946,0.7573119401931763,356.0132
10199_00_10s.ARW,test_10199_09_0.04s.png,23.049120475835426,0.5758907,0.7570438981056213,351.6904
10199_00_10s.ARW,test_10199_10_0.04s.png,22.96885473158715,0.57565176,0.7564631700515747,361.5952
10199_00_10s.ARW,test_10199_11_0.04s.png,22.946616331569118,0.57486343,0.7583332061767578,357.17
10203_00_10s.ARW,test_10203_00_0.033s.png,24.149555370931594,0.59763473,0.7420597672462463,605.2488
10203_00_10s.ARW,test_10203_00_0.04s.png,25.145112787255766,0.6253245,0.728990912437439,514.1648
10203_00_10s.ARW,test_10203_00_0.1s.png,26.709310860142452,0.6988368,0.6283388137817383,308.4704
10203_00_10s.ARW,test_10203_01_0.033s.png,24.17722875396234,0.5993104,0.7360999584197998,613.4696
10203_00_10s.ARW,test_10203_01_0.04s.png,25.0955305527718,0.6262529,0.7266334891319275,496.0188
10203_00_10s.ARW,test_10203_01_0.1s.png,26.67484422180973,0.6989887,0.6286251544952393,294.7652
10203_00_10s.ARW,test_10203_02_0.04s.png,25.113542613368406,0.62627846,0.7237411141395569,528.5496
10203_00_10s.ARW,test_10203_03_0.04s.png,25.130102120904002,0.6258213,0.7282692790031433,506.1304
10203_00_10s.ARW,test_10203_04_0.04s.png,25.129437461481643,0.6249724,0.7257233262062073,523.5604
10203_00_10s.ARW,test_10203_05_0.04s.png,25.113989749305663,0.62603647,0.728343665599823,489.9332
10203_00_10s.ARW,test_10203_06_0.04s.png,25.100159162865832,0.62617576,0.7272189855575562,514.884
10203_00_10s.ARW,test_10203_07_0.04s.png,25.088551347701507,0.6252561,0.724294900894165,536.5888
10203_00_10s.ARW,test_10203_08_0.04s.png,25.1148168863509,0.62523574,0.7282745242118835,502.0448
10203_00_10s.ARW,test_10203_09_0.04s.png,25.0424769231778,0.6246059,0.728709876537323,522.346
10213_00_10s.ARW,test_10213_00_0.033s.png,22.40131212729044,0.41894782,0.9292901158332825,459.196
10213_00_10s.ARW,test_10213_00_0.04s.png,23.33853772381857,0.44538274,0.9186379313468933,394.0504
10213_00_10s.ARW,test_10213_00_0.1s.png,25.692009085781503,0.5264577,0.8688271045684814,233.864
10213_00_10s.ARW,test_10213_01_0.033s.png,22.407847604549257,0.42075714,0.9323283433914185,450.7504
10213_00_10s.ARW,test_10213_01_0.04s.png,23.291537924911637,0.44560662,0.9197109341621399,389.434
10213_00_10s.ARW,test_10213_01_0.1s.png,25.70996602596859,0.52715164,0.8659181594848633,241.2644
10213_00_10s.ARW,test_10213_02_0.04s.png,23.276840157186292,0.4472057,0.9171085357666016,394.206
10213_00_10s.ARW,test_10213_02_0.1s.png,25.66923091231111,0.526504,0.8663675785064697,244.3804
10213_00_10s.ARW,test_10213_03_0.04s.png,23.291564606835742,0.4466816,0.9187987446784973,389.2312
10213_00_10s.ARW,test_10213_04_0.04s.png,23.275765305592845,0.4452618,0.9200329780578613,392.2872
10213_00_10s.ARW,test_10213_05_0.04s.png,23.384038957953305,0.44776168,0.9179636836051941,405.6424
10213_00_10s.ARW,test_10213_06_0.04s.png,23.375467196674006,0.4469107,0.9204477667808533,385.152
10213_00_10s.ARW,test_10213_07_0.04s.png,23.349149525852965,0.44560066,0.9219804406166077,403.1456
10213_00_10s.ARW,test_10213_08_0.04s.png,23.304526957057075,0.44598615,0.9218774437904358,396.028
10213_00_10s.ARW,test_10213_09_0.04s.png,23.396669556729073,0.44561136,0.9208365678787231,396.2312
10217_00_10s.ARW,test_10217_00_0.033s.png,23.248863160105916,0.49993682,0.8428763151168823,332.6944
10217_00_10s.ARW,test_10217_00_0.04s.png,24.13994157170205,0.5171123,0.8287668824195862,316.736
10217_00_10s.ARW,test_10217_00_0.1s.png,26.25819057766587,0.58371985,0.7620366811752319,256.3616
10217_00_10s.ARW,test_10217_01_0.033s.png,23.152801103590463,0.49830487,0.8416106104850769,339.1872
10217_00_10s.ARW,test_10217_01_0.04s.png,24.159768956332208,0.5186214,0.8260494470596313,323.4108
10217_00_10s.ARW,test_10217_01_0.1s.png,26.25077949948397,0.5840943,0.7621546387672424,257.7744
10217_00_10s.ARW,test_10217_02_0.04s.png,24.177300647500886,0.5176186,0.8277639746665955,311.202
10217_00_10s.ARW,test_10217_03_0.04s.png,24.145469613793725,0.5168008,0.8271810412406921,322.9416
10217_00_10s.ARW,test_10217_04_0.04s.png,24.137763715905628,0.51699036,0.8285403847694397,328.0804
10217_00_10s.ARW,test_10217_05_0.04s.png,24.057027598415775,0.51690036,0.8304577469825745,324.8688
10217_00_10s.ARW,test_10217_06_0.04s.png,24.11547287393673,0.51737666,0.8241085410118103,326.6216
